Service_ID,Service_Type,Cloud_Provider,Edge_Node_ID,CPU_Utilization (%),Memory_Usage (MB),Storage_Usage (GB),Network_Bandwidth (Mbps),Service_Latency (ms),Response_Time (ms),Throughput (Requests/sec),Load_Balancing (%),QoS_Score,Workload_Variability,Optimal_Service_Placement,TOPSIS_Score,Rank,TOPSIS_Rank
S0999,Database,Azure,E1,52.77469142492156,5326,965,636.9305695933162,10.634263809349122,259.002715108542,592.4419927596795,99.72795703048698,0.934676423961398,2,0,0.6293394703310465,829.0,143
S0685,Network,IBM,E1,40.68256761885177,6250,774,717.7505387504006,133.52325950607565,283.8870877324847,783.1937921149305,56.37882344583465,0.6451472578494573,2,0,0.6292530630340106,940.0,144
S0791,Network,Azure,E3,25.38318546698848,3212,244,628.7299508922748,81.81891709243298,102.88219918310084,509.3459639967229,79.42930486746272,0.9935839198151022,1,1,0.627445435520286,268.0,145
S0139,Storage,Azure,E3,70.73509529197716,2962,504,730.253937922844,57.63274848623125,71.53523032797872,434.266511229314,81.36982776579232,0.9758827580711632,1,1,0.6274298999676665,383.0,146
S0383,Compute,Azure,E1,72.06129301323733,5498,613,966.8820413865616,226.347578866887,336.25710554941264,969.7066245858108,50.2657084577431,0.70724048962718,3,0,0.62712614228124,946.0,147
S0316,Storage,AWS,E1,35.15117513018674,4001,78,410.6778131913621,98.78187876311866,191.00167058300576,817.3523285406787,62.015615514833726,0.885321263507381,2,0,0.6269006795352062,266.0,148
S0899,Compute,Google Cloud,E3,92.26244306656912,4212,939,674.8718655095367,137.2622088047669,96.03409104096198,686.1997738401088,60.66815340164856,0.6237530642849021,2,0,0.6267945424313096,667.0,149
S0527,AI Model,AWS,E4,65.59289105680278,4707,269,994.6361691449074,59.69561086034602,447.10884150275007,600.7781345625594,91.48343401325477,0.807320559527251,3,0,0.6256289438639072,803.0,150
S0703,Storage,IBM,E4,93.5554507687572,7643,420,738.5587740164689,55.32733176338508,441.8910628383925,830.4587989952018,83.20763825272411,0.9408612617581302,1,0,0.625626028907779,974.0,151
S0634,Network,AWS,E4,86.63027542315109,2185,516,337.25539228322793,122.05285099730234,42.2411267196671,865.8052766876424,89.96190471017292,0.648031920356293,3,0,0.6244794579040863,113.0,152
S0969,Database,Azure,E2,30.070613817670665,6482,979,596.2991853381261,227.09000515195825,39.36332610732991,933.1039398676904,70.83474198367334,0.9410833622355166,1,0,0.6243294842786622,871.0,153
S0661,AI Model,Google Cloud,E1,53.303281190165215,806,832,645.665642278875,190.380052504092,112.61465870270858,760.9427917571887,63.17535767604284,0.6380430442446312,3,0,0.6236190549797879,234.0,154
S0371,Storage,Azure,E4,67.56066037218027,1988,995,908.6580788457376,203.84117089036224,44.498627577231936,591.0026889298603,88.07294167180794,0.7241834677157882,1,0,0.623436566168395,493.0,155
S0782,Compute,IBM,E3,65.2619822032534,7069,122,944.1384025948254,160.00631227684298,209.46762189570032,579.1564659974722,94.35532562593352,0.9015281089455894,1,0,0.6229799986390345,901.0,156
S0420,Database,AWS,E4,42.85633215396,1028,432,869.487602373239,27.213922911548572,314.7489995407875,460.00511266163375,51.68248616995133,0.8223361430361422,2,0,0.6222217224680723,293.0,157
S0273,Compute,IBM,E2,32.35297650742219,1032,775,758.7709268870577,157.01503045834113,336.81319470871904,764.7184190789907,76.00914678661968,0.6249993676119159,3,0,0.6217953023507838,365.0,158
S0795,Database,Azure,E1,81.69010957881476,5102,320,959.8774611258578,268.4685536901294,224.63068021166137,895.9460952846953,98.03640441141216,0.977200754915533,1,0,0.621643521946397,836.0,159
S0912,Network,Azure,E1,39.91871247189546,7772,637,539.3143138447685,85.0721049614357,139.50687885913993,665.6300744643187,76.90337753674113,0.6335359706745438,1,0,0.6213209976951327,896.0,160
S0611,Compute,Google Cloud,E4,47.3445296148155,5631,936,732.8717187775699,225.24794537004013,138.0846851145935,841.3559044410317,80.56785065491911,0.6411985550529136,3,0,0.6205246508123422,883.0,161
S0601,Network,Azure,E3,31.584481041749285,6124,160,655.7523597900597,260.53697402070964,122.89358504213656,962.6790140863264,92.16866603375028,0.6524396786956035,2,0,0.6197697169483604,748.0,162
S0513,Compute,IBM,E2,28.537879510745107,7988,319,744.8706027885602,9.03019721382978,458.8081316304653,709.3687168544352,53.14287437361905,0.7215900375723298,2,0,0.6195206018960776,955.0,163
S0823,Storage,Azure,E1,83.20339266204161,3579,482,240.74208377192664,69.23002540646539,137.90391185256556,933.0304200997414,95.2200718258476,0.6628536675434995,2,0,0.6188048361463061,231.0,164
S0803,Database,AWS,E1,41.32055696956376,5057,211,582.0496917963213,156.2864319183669,284.2615436048736,857.4406168344875,74.25659538571674,0.6352230927357132,3,0,0.6184137697151119,622.0,165
S0234,Database,AWS,E2,69.0630951105556,2500,807,996.9401264034618,123.68057720779971,249.74683791528557,507.8868774850856,68.63025517885399,0.5173580760919473,1,0,0.618135220657612,595.0,166
S0985,Network,AWS,E4,23.748427149475905,6751,62,969.9197795152944,189.89730322808043,362.4078508419258,743.4935634127155,77.9912394441395,0.7043705183790613,1,0,0.6179483774839472,906.0,167
S0117,Storage,IBM,E4,94.72507532204357,4712,583,570.4109299836834,187.39578563266247,82.44769455256805,857.3504743671729,51.79463755944662,0.6326565534979207,1,0,0.6172017765868956,601.0,168
S0063,AI Model,Azure,E3,83.14989146675461,3172,349,446.1677927321842,6.131957924801265,360.3002346578714,821.570607928114,55.403874683319415,0.5552418139840325,1,0,0.616753121466773,308.0,169
S0353,Compute,AWS,E4,57.065933543772495,4685,783,834.0930115761502,223.55643417363925,344.0748939163428,946.375488366939,90.54140566811355,0.6207925003354167,1,0,0.6157388861682853,874.0,170
S0748,Network,AWS,E1,66.02030856780938,6380,845,330.4935173543194,8.515804978581418,242.61335229282432,848.6010125781689,74.38594341576848,0.6791447318119411,1,0,0.6155320990115555,764.0,171
S0808,Network,IBM,E4,43.81900964458375,6237,520,933.1640343539038,234.18365572043743,159.82050248106358,687.6604785290018,98.05104678826066,0.559027253630026,1,0,0.6147832190112607,928.0,172
S0604,Database,Azure,E4,67.76767380910574,880,984,622.4241862029996,136.09670744306877,348.6418763263871,853.2736357220547,84.28015332724371,0.8308953569072605,3,0,0.6130107363531057,342.0,173
S0965,Network,IBM,E1,31.047728320922776,1146,619,879.631704414512,23.639013573766817,466.7432588925199,563.9369237516795,65.07442076771797,0.9314312885646412,1,0,0.612720247438387,416.0,174
S0966,Storage,Google Cloud,E1,20.588119307893763,2281,866,952.9916217877526,185.2867493473176,387.41209516843793,729.5037283837821,98.40104806138142,0.7377081185520071,2,0,0.6123675918570766,619.0,175
S0165,Network,AWS,E1,28.87521431925405,6189,400,876.3668641124665,95.34902666636134,10.307483147943524,344.24658649871145,66.82305812886061,0.5564290824718485,2,0,0.6114429695564496,789.0,176
S0329,Storage,Google Cloud,E1,93.80827392773732,1072,94,741.1208197254135,148.9946753129518,17.690993742177028,497.7981601874513,76.17707969285408,0.9958894391673464,2,0,0.6113676451443306,143.0,177
S0603,AI Model,AWS,E2,68.43667897148632,2598,830,679.0036799662715,128.41201321065864,491.1295986172704,996.4819640329646,87.1449407049216,0.5379257786411775,2,0,0.6112711911877263,572.0,178
S0282,AI Model,Azure,E4,53.842950813574106,6191,483,838.8903770671237,121.25659506847842,426.2375706649921,749.4412505624391,70.20742158885281,0.6799412988772774,1,0,0.6110508105406735,950.0,179
S0499,Compute,Azure,E4,20.41293493703156,4826,757,420.9736901393738,33.608734942248134,229.27512142710987,694.8488111472327,67.40134815943597,0.756607870889776,2,0,0.6105522542442838,575.0,180
S0841,AI Model,Azure,E1,92.4535628846508,6295,950,421.7027260138681,53.79894487788075,308.9212392742982,902.684083780502,95.67554834156206,0.5572530982344908,3,0,0.610320254947199,852.0,181
S0459,Storage,Azure,E4,85.92341752117005,4968,839,400.19468631480186,166.4548995138319,105.28712439933372,973.9952742109248,69.07076718916782,0.7465091042407516,1,0,0.6102468359140878,617.0,182
S0635,Compute,Google Cloud,E1,65.22071573595962,1873,677,747.2893605509179,132.20709303497702,355.932780364901,708.7128055841126,94.93082704717354,0.8552123581933899,3,0,0.609682691844212,427.0,183
S0377,Database,AWS,E3,33.11610778819696,7919,325,534.4168264472839,177.66256435862184,198.0485044089305,893.2279130192572,55.55174615119298,0.5278364074769878,3,0,0.608515778860352,870.0,184
S0468,Network,Google Cloud,E4,53.25350107843908,1029,155,788.0660234468243,247.07457785062368,226.7443744446056,822.7365488864457,60.5463668053256,0.5371657756801729,3,0,0.608391602518329,233.0,185
S0817,Compute,Google Cloud,E2,38.51179019014267,7593,627,615.8884446598607,132.43686458171504,417.01152469618376,987.01176488212,51.71305613967522,0.71212285160329,3,0,0.6076758774298543,970.0,186
S0525,AI Model,AWS,E1,88.07082519174162,5352,471,557.75773322677,74.61899874322508,348.18382459612275,789.047301096805,79.35664007921005,0.9932238630133684,3,0,0.6076276989968344,750.0,187
S0554,AI Model,IBM,E4,20.759838802080758,6080,226,675.6659146707174,83.69775876905756,112.05606082523744,462.089360686796,67.20377466851778,0.8508568170330476,3,0,0.6071074473827055,695.0,188
S0388,Storage,Azure,E1,42.79598009305428,963,854,376.3242789013878,111.11735926352954,213.4262812680821,834.1854095064709,84.21643252276334,0.6184901591944924,1,0,0.6069072403221867,154.0,189
S0442,AI Model,Azure,E1,33.89976346465358,5715,989,377.8310462066757,139.832599483404,192.14622246206568,967.9144394205294,60.38853147198642,0.5442434478495071,3,0,0.6067985409466732,747.0,190
S0327,Network,Google Cloud,E4,92.53449614443778,2050,796,697.7072350820736,60.14477168522684,200.86285271325025,511.2227582685304,67.02205400497093,0.8359719429243251,1,0,0.6051987379074644,379.0,191
S0592,Compute,Azure,E4,65.08056251001747,5879,377,812.3635350433113,263.9191927542152,151.20061621313616,841.8954041634499,62.0980317837248,0.5754579913567649,3,0,0.6042909806147286,840.0,192
S0305,Network,Azure,E2,88.63175513052825,2426,883,814.1355397804384,298.67573556468056,17.76740269361939,871.3142745029794,74.57036317163342,0.9666551901741692,2,0,0.6042714091597373,497.0,193
S0973,AI Model,Azure,E1,57.54526783660307,6463,581,831.5230520701122,93.46290919099916,152.063133690184,434.95436713431474,79.17110075915008,0.5060623750438724,1,0,0.6041442449637091,907.0,194
S0324,Compute,Azure,E1,86.18122763055041,1875,193,494.14541755454377,188.24996504725453,258.7985544127055,982.3752156576728,64.73574234282344,0.5957467049654012,3,0,0.6038142608544228,169.0,195
S0156,Compute,AWS,E1,36.545896453340845,3187,848,804.8226969055905,40.1364280836313,467.8659062528317,626.3284532870744,69.94107634620286,0.8297228293578192,2,0,0.6036059500248927,666.0,196
S0745,Network,Google Cloud,E2,69.39053867525412,6707,799,813.9568348985922,106.20026109329692,472.7872070621986,797.1995927484118,87.6404497255505,0.89397046033645,2,0,0.6033966175071416,991.0,197
S0015,Database,Azure,E4,69.52270397760036,5226,770,560.7647271845085,130.6692682431863,225.68836106162465,746.1964204087948,87.45789115882658,0.6121291915756158,1,0,0.6028704176732057,762.0,198
S0147,Database,Google Cloud,E4,78.86727328336006,5159,231,551.9406919759286,66.06311236729215,307.8114349173747,705.524532743622,55.09762747901387,0.9260738739000058,3,0,0.6014362371164126,609.0,199
S0451,Network,AWS,E1,24.773068196498176,8156,539,916.630357059586,155.3486529871094,187.8042503276007,506.01758435238986,87.91513086052592,0.9403342312750742,3,0,0.6013824124455152,975.0,200
S0608,Compute,AWS,E4,43.34131212975451,6111,522,771.2308441254567,83.99877998417696,354.13923991565633,579.5578153011038,97.66600402171277,0.6293408869007142,1,0,0.599970537644298,914.0,201
S0274,Database,Azure,E3,44.76612986536232,1488,803,90.8506031014953,35.19828995204675,108.34929302775818,916.0116664158204,78.35643537661865,0.7675602538367025,3,1,0.5995598739289799,73.0,202
S0469,Compute,AWS,E4,65.53171840390655,5956,320,621.752244247835,120.7187772494464,337.6487335999676,755.6897126424058,83.62612021190697,0.988684530388818,2,0,0.5994856315314449,806.0,203
S0142,AI Model,IBM,E4,81.87870576350466,6854,279,557.2347443532473,186.16928697531785,168.4869989990964,829.7982248696084,85.26533212679635,0.781406305476815,1,0,0.5994176030478746,809.0,204
S0108,Database,IBM,E2,22.64835162051793,7737,918,783.7993244044351,117.24215622044558,49.52818602167691,450.7383437465208,56.42578342220583,0.8875804642644685,3,0,0.5989992481785665,947.0,205
S0931,Storage,IBM,E4,24.927114421577432,4746,660,809.7869892271414,7.077659814121849,432.32136224794607,525.2829806742924,59.24630093864087,0.5165260974397199,1,0,0.5986531748693676,808.0,206
S0612,Compute,Google Cloud,E1,36.34194156912426,6206,51,576.0714227766207,8.715938375177153,473.833300661386,713.2651676791598,98.20270650657446,0.9176532304292252,1,0,0.598645311479655,742.0,207
S0157,Database,Google Cloud,E2,64.86689705478041,3692,140,254.05470658160317,46.46140275868516,111.20185794628314,723.6708319116406,76.10632467160885,0.9572288254404706,1,1,0.5974574223753593,144.0,208
S0082,Compute,AWS,E3,58.127041018721,3164,554,569.765767931665,132.10319123776986,321.2798438059496,769.329663697871,94.44212558692658,0.6832284603765957,2,0,0.5972996598270995,437.0,209
S0303,Compute,AWS,E3,79.84356197119206,7775,994,899.8000108399742,210.25951524751991,251.8051990557101,750.2103417619664,78.60273195906908,0.7784625511951033,1,0,0.5967119869343779,997.0,210
S0542,Storage,AWS,E1,47.67897663206874,3506,121,984.1911991363388,176.45856585936806,460.1861793540832,705.1565936759608,90.36054982127088,0.763259723866618,1,0,0.5965915877357432,641.0,211
S0458,Network,AWS,E4,82.19650994875667,3273,826,332.4279540433137,19.89968075292793,177.67133882174215,685.0796560934336,96.49292502502806,0.8010843846944417,3,1,0.5959050197362545,315.0,212
S0373,Storage,AWS,E2,70.71331715565755,3919,413,703.4274811649389,104.98870872779236,256.5577918551588,583.5051429185627,50.22522404901444,0.560170220121526,1,0,0.5957013181502384,534.0,213
S0057,Database,AWS,E3,84.6027497272577,2881,286,699.7281603223811,220.01659232406064,71.3627125580859,666.0321684723631,83.98628980008792,0.509761285348997,1,0,0.5951232747313931,335.0,214
S0189,Compute,Azure,E3,30.01099793119578,3587,405,622.584356270595,78.4016129708799,428.0561480063222,703.807973437349,90.28964329791174,0.7449140302733612,3,0,0.59480317818295,505.0,215
S0825,Compute,Azure,E2,79.16993538320054,3491,775,633.3320614892067,19.18329570350281,378.6493942406584,600.6508352917273,99.36072274155704,0.5373308223226121,2,0,0.5946613208025718,585.0,216
S0084,AI Model,AWS,E1,62.37664946442621,4336,244,799.2389618529752,218.90779218032824,111.33086126163062,613.3335659190604,78.16279219128417,0.9821917093920188,2,0,0.5946432324327636,584.0,217
S0103,Database,AWS,E4,46.65384265143045,1617,529,425.8040333405909,69.64218907788626,66.72242266069907,533.4946919588219,88.16538076061053,0.8924778076432538,3,1,0.5931586397394164,76.0,218
S0001,Database,IBM,E3,73.72425410470117,6966,458,684.5394831089353,161.67730141957065,473.2924816741551,992.4710263617884,83.07239083065505,0.8039788513418047,3,0,0.5928888683456686,964.0,219
S0787,Storage,AWS,E2,57.73129630848773,5916,260,986.6974829732663,88.79722476692656,54.34319243697471,252.24954192699377,77.67451350994119,0.7539250715687407,1,1,0.5928010316633351,778.0,220
S0656,Compute,Google Cloud,E1,92.48130393998056,1001,892,40.62157257963037,53.24836938640527,24.924325954543438,963.5219242961348,92.85964767934028,0.6523614030264893,2,0,0.5924378603947345,77.0,221
S0301,AI Model,AWS,E2,63.31950244108681,4711,883,895.4603447620221,115.03495149222458,497.8533392151263,744.3816341363816,56.30975455131183,0.6591274986397104,3,0,0.5923349831070982,911.0,222
S0847,Database,Google Cloud,E3,78.63678975087018,3517,352,534.7618305012151,140.05245510496596,209.13908053248772,710.0862003617196,82.40733715244889,0.9558091027517142,3,0,0.5923153236386555,378.0,223
S0271,Network,Google Cloud,E3,35.10228366019808,7422,665,585.383469483747,98.62971075822614,66.42633582740648,504.76663454086565,91.94439495628872,0.8446308177329775,2,1,0.5922985955977835,865.0,224
S0202,Network,Google Cloud,E1,25.17185122673159,4788,187,497.3099920305842,45.36932414297526,37.16216458120458,433.77746913792936,66.38856029206094,0.647819165889818,2,0,0.5920986970577671,385.0,225
S0756,Network,Azure,E3,28.324857409348613,5229,509,274.7411256873866,152.806869910458,37.97643264984313,848.5734416345323,78.58183089870663,0.7247413810505399,3,0,0.591429232654956,448.0,226
S0539,Storage,AWS,E4,28.586572854942883,7758,471,459.7356128219243,119.6866817941711,285.1048051872309,821.9820071337632,78.88307183598317,0.8821221106099059,1,0,0.5911615086008287,875.0,227
S0649,Compute,AWS,E2,53.03310127343181,1526,357,250.1524834130869,41.76094877510657,150.515770003363,697.3871096540083,89.34843242183712,0.5897226187904265,3,0,0.5909487933768804,22.0,228
S0098,Storage,IBM,E4,35.302672597167415,627,839,287.0937257239626,177.10934811043836,69.58657708054798,893.164812340093,91.322682622749,0.9375604961912472,3,0,0.5907670162968487,96.0,229
S0964,AI Model,Azure,E4,24.665241962352702,4828,758,508.67130321323,147.52472044182235,402.0747977119578,955.5753198421712,81.36585391789822,0.8607769412967305,3,0,0.5899530212060551,743.0,230
S0141,Compute,Google Cloud,E4,40.23655400961607,1211,126,696.8675013977377,253.42152443263592,112.99406467223471,720.4710984851356,64.61955119238702,0.6869639348533919,1,0,0.589494797749273,157.0,231
S0252,Database,Google Cloud,E3,73.08763229223266,4323,124,596.0966743611722,298.01323294677525,70.60851680074276,970.969395675644,81.33293195456704,0.746538354893787,1,0,0.5890877965493078,461.0,232
S0935,AI Model,AWS,E2,76.05833049475206,2616,736,345.929607299154,205.2717644706916,71.22871738116885,956.9081526804198,75.46112691635389,0.7922882363757535,3,0,0.587938257841176,230.0,233
